datetime,pid,date,segment,avgsteps,countepisodesedentarybout,sumsteps
2021-04-28 05:59:59,INS-W_1077,2021-04-28,morning,0.0333333333333333,1.0,12.0
2021-04-28 11:59:59,INS-W_1077,2021-04-28,afternoon,4.70833333333333,20.0,1695.0
2021-04-28 17:59:59,INS-W_1077,2021-04-28,evening,1.81388888888889,16.0,653.0
2021-04-28 23:59:59,INS-W_1077,2021-04-28,night,2.02222222222222,13.0,728.0
2021-04-29 05:59:59,INS-W_1077,2021-04-29,morning,0.483333333333333,5.0,174.0
2021-04-29 11:59:59,INS-W_1077,2021-04-29,afternoon,1.34444444444444,12.0,484.0
2021-04-29 17:59:59,INS-W_1077,2021-04-29,evening,2.13055555555556,15.0,767.0
2021-04-29 23:59:59,INS-W_1077,2021-04-29,night,1.36111111111111,12.0,490.0
2021-04-30 05:59:59,INS-W_1077,2021-04-30,morning,0.408333333333333,7.0,147.0
2021-04-30 11:59:59,INS-W_1077,2021-04-30,afternoon,1.325,3.0,477.0
2021-04-30 17:59:59,INS-W_1077,2021-04-30,evening,2.09444444444444,17.0,754.0
2021-04-30 23:59:59,INS-W_1077,2021-04-30,night,1.81944444444444,11.0,655.0
2021-05-01 05:59:59,INS-W_1077,2021-05-01,morning,0.0,1.0,0.0
2021-05-01 11:59:59,INS-W_1077,2021-05-01,afternoon,1.91944444444444,9.0,691.0
2021-05-01 17:59:59,INS-W_1077,2021-05-01,evening,1.28611111111111,14.0,463.0
2021-05-01 23:59:59,INS-W_1077,2021-05-01,night,1.55,11.0,558.0
2021-05-02 05:59:59,INS-W_1077,2021-05-02,morning,0.122222222222222,3.0,44.0
2021-05-02 11:59:59,INS-W_1077,2021-05-02,afternoon,2.23333333333333,19.0,804.0
2021-05-02 17:59:59,INS-W_1077,2021-05-02,evening,2.43611111111111,23.0,877.0
2021-05-02 23:59:59,INS-W_1077,2021-05-02,night,1.66944444444444,15.0,601.0
2021-05-03 05:59:59,INS-W_1077,2021-05-03,morning,0.472222222222222,5.0,170.0
2021-05-03 11:59:59,INS-W_1077,2021-05-03,afternoon,2.33333333333333,16.0,840.0
2021-05-03 17:59:59,INS-W_1077,2021-05-03,evening,2.40277777777778,23.0,865.0
2021-05-03 23:59:59,INS-W_1077,2021-05-03,night,1.925,17.0,693.0
2021-05-04 05:59:59,INS-W_1077,2021-05-04,morning,1.19722222222222,7.0,431.0
2021-05-04 11:59:59,INS-W_1077,2021-05-04,afternoon,1.62222222222222,16.0,584.0
2021-05-04 17:59:59,INS-W_1077,2021-05-04,evening,1.30555555555556,16.0,470.0
2021-05-04 23:59:59,INS-W_1077,2021-05-04,night,2.92777777777778,21.0,1054.0
2021-05-05 05:59:59,INS-W_1077,2021-05-05,morning,1.00833333333333,8.0,363.0
2021-05-05 11:59:59,INS-W_1077,2021-05-05,afternoon,1.35555555555556,15.0,488.0
2021-05-05 17:59:59,INS-W_1077,2021-05-05,evening,1.62222222222222,14.0,584.0
2021-05-05 23:59:59,INS-W_1077,2021-05-05,night,1.47777777777778,17.0,532.0
2021-05-06 05:59:59,INS-W_1077,2021-05-06,morning,0.313888888888889,4.0,113.0
2021-05-06 11:59:59,INS-W_1077,2021-05-06,afternoon,1.39166666666667,12.0,501.0
2021-05-06 17:59:59,INS-W_1077,2021-05-06,evening,2.01111111111111,21.0,724.0
2021-05-06 23:59:59,INS-W_1077,2021-05-06,night,0.972222222222222,11.0,350.0
2021-05-07 05:59:59,INS-W_1077,2021-05-07,morning,0.311111111111111,5.0,112.0
2021-05-07 11:59:59,INS-W_1077,2021-05-07,afternoon,0.730555555555556,7.0,263.0
2021-05-07 17:59:59,INS-W_1077,2021-05-07,evening,1.34722222222222,12.0,485.0
2021-05-07 23:59:59,INS-W_1077,2021-05-07,night,1.75833333333333,12.0,633.0
2021-05-08 05:59:59,INS-W_1077,2021-05-08,morning,0.075,1.0,27.0
2021-05-08 11:59:59,INS-W_1077,2021-05-08,afternoon,2.11111111111111,16.0,760.0
2021-05-08 17:59:59,INS-W_1077,2021-05-08,evening,1.39166666666667,16.0,501.0
2021-05-08 23:59:59,INS-W_1077,2021-05-08,night,0.336111111111111,3.0,121.0
2021-05-09 05:59:59,INS-W_1077,2021-05-09,morning,0.572222222222222,5.0,206.0
2021-05-09 11:59:59,INS-W_1077,2021-05-09,afternoon,2.59444444444444,22.0,934.0
2021-05-09 17:59:59,INS-W_1077,2021-05-09,evening,2.06666666666667,18.0,744.0
2021-05-09 23:59:59,INS-W_1077,2021-05-09,night,1.99722222222222,23.0,719.0
2021-05-10 05:59:59,INS-W_1077,2021-05-10,morning,2.01388888888889,12.0,725.0
2021-05-10 11:59:59,INS-W_1077,2021-05-10,afternoon,1.73333333333333,10.0,624.0
2021-05-10 17:59:59,INS-W_1077,2021-05-10,evening,0.813888888888889,10.0,293.0
2021-05-10 23:59:59,INS-W_1077,2021-05-10,night,1.11111111111111,9.0,400.0
2021-05-11 05:59:59,INS-W_1077,2021-05-11,morning,0.527777777777778,7.0,190.0
2021-05-11 11:59:59,INS-W_1077,2021-05-11,afternoon,3.11388888888889,13.0,1121.0
2021-05-11 17:59:59,INS-W_1077,2021-05-11,evening,3.84166666666667,29.0,1383.0
2021-05-11 23:59:59,INS-W_1077,2021-05-11,night,0.713888888888889,9.0,257.0
2021-05-12 05:59:59,INS-W_1077,2021-05-12,morning,0.688888888888889,7.0,248.0
2021-05-12 11:59:59,INS-W_1077,2021-05-12,afternoon,0.533333333333333,7.0,192.0
2021-05-12 17:59:59,INS-W_1077,2021-05-12,evening,3.28888888888889,29.0,1184.0
2021-05-12 23:59:59,INS-W_1077,2021-05-12,night,0.947222222222222,9.0,341.0
2021-05-13 05:59:59,INS-W_1077,2021-05-13,morning,1.525,15.0,549.0
2021-05-13 11:59:59,INS-W_1077,2021-05-13,afternoon,7.24166666666667,24.0,2607.0
2021-05-13 17:59:59,INS-W_1077,2021-05-13,evening,2.04166666666667,12.0,735.0
2021-05-13 23:59:59,INS-W_1077,2021-05-13,night,0.0444444444444444,2.0,16.0
2021-05-14 05:59:59,INS-W_1077,2021-05-14,morning,1.07222222222222,9.0,386.0
2021-05-14 11:59:59,INS-W_1077,2021-05-14,afternoon,1.73333333333333,14.0,624.0
2021-05-14 17:59:59,INS-W_1077,2021-05-14,evening,1.08888888888889,10.0,392.0
2021-05-14 23:59:59,INS-W_1077,2021-05-14,night,1.29444444444444,10.0,466.0
2021-05-15 05:59:59,INS-W_1077,2021-05-15,morning,0.830555555555556,4.0,299.0
2021-05-15 11:59:59,INS-W_1077,2021-05-15,afternoon,0.688888888888889,7.0,248.0
2021-05-15 17:59:59,INS-W_1077,2021-05-15,evening,0.0,1.0,0.0
2021-05-15 23:59:59,INS-W_1077,2021-05-15,night,0.913888888888889,8.0,329.0
2021-05-16 05:59:59,INS-W_1077,2021-05-16,morning,0.0,1.0,0.0
2021-05-16 11:59:59,INS-W_1077,2021-05-16,afternoon,0.0138888888888889,1.0,5.0
2021-05-16 17:59:59,INS-W_1077,2021-05-16,evening,0.463888888888889,7.0,167.0
2021-05-16 23:59:59,INS-W_1077,2021-05-16,night,0.0,1.0,0.0
2021-05-17 05:59:59,INS-W_1077,2021-05-17,morning,1.44722222222222,10.0,521.0
2021-05-17 11:59:59,INS-W_1077,2021-05-17,afternoon,2.52777777777778,16.0,910.0
2021-05-17 17:59:59,INS-W_1077,2021-05-17,evening,1.91944444444444,17.0,691.0
2021-05-17 23:59:59,INS-W_1077,2021-05-17,night,0.927777777777778,6.0,334.0
2021-05-18 05:59:59,INS-W_1077,2021-05-18,morning,0.95,8.0,342.0
2021-05-18 11:59:59,INS-W_1077,2021-05-18,afternoon,8.37222222222222,29.0,3014.0
2021-05-18 17:59:59,INS-W_1077,2021-05-18,evening,3.86666666666667,9.0,1392.0
2021-05-18 23:59:59,INS-W_1077,2021-05-18,night,0.288888888888889,4.0,104.0
2021-05-19 05:59:59,INS-W_1077,2021-05-19,morning,0.172222222222222,2.0,62.0
2021-05-19 11:59:59,INS-W_1077,2021-05-19,afternoon,4.7,16.0,1692.0
2021-05-19 17:59:59,INS-W_1077,2021-05-19,evening,1.00833333333333,10.0,363.0
2021-05-19 23:59:59,INS-W_1077,2021-05-19,night,0.527777777777778,2.0,190.0
2021-05-20 05:59:59,INS-W_1077,2021-05-20,morning,1.85833333333333,7.0,669.0
2021-05-20 11:59:59,INS-W_1077,2021-05-20,afternoon,1.2,9.0,432.0
2021-05-20 17:59:59,INS-W_1077,2021-05-20,evening,6.55833333333333,15.0,2361.0
2021-05-20 23:59:59,INS-W_1077,2021-05-20,night,0.458333333333333,3.0,165.0
2021-05-21 05:59:59,INS-W_1077,2021-05-21,morning,5.04722222222222,11.0,1817.0
2021-05-21 11:59:59,INS-W_1077,2021-05-21,afternoon,5.45833333333333,14.0,1965.0
2021-05-21 17:59:59,INS-W_1077,2021-05-21,evening,1.83888888888889,6.0,662.0
2021-05-21 23:59:59,INS-W_1077,2021-05-21,night,0.991666666666667,5.0,357.0
2021-05-22 05:59:59,INS-W_1077,2021-05-22,morning,0.0666666666666667,2.0,24.0
2021-05-22 11:59:59,INS-W_1077,2021-05-22,afternoon,2.38055555555556,11.0,857.0
2021-05-22 17:59:59,INS-W_1077,2021-05-22,evening,4.58888888888889,16.0,1652.0
2021-05-22 23:59:59,INS-W_1077,2021-05-22,night,0.205555555555556,2.0,74.0
2021-05-23 05:59:59,INS-W_1077,2021-05-23,morning,0.0388888888888889,1.0,14.0
2021-05-23 11:59:59,INS-W_1077,2021-05-23,afternoon,16.0555555555556,23.0,5780.0
2021-05-23 17:59:59,INS-W_1077,2021-05-23,evening,5.1,14.0,1836.0
2021-05-23 23:59:59,INS-W_1077,2021-05-23,night,1.77222222222222,2.0,638.0
2021-05-24 05:59:59,INS-W_1077,2021-05-24,morning,2.45,11.0,882.0
2021-05-24 11:59:59,INS-W_1077,2021-05-24,afternoon,12.7611111111111,24.0,4594.0
2021-05-24 17:59:59,INS-W_1077,2021-05-24,evening,3.52222222222222,8.0,1268.0
2021-05-24 23:59:59,INS-W_1077,2021-05-24,night,0.416666666666667,4.0,150.0
2021-05-25 05:59:59,INS-W_1077,2021-05-25,morning,3.80277777777778,22.0,1369.0
2021-05-25 11:59:59,INS-W_1077,2021-05-25,afternoon,2.69444444444444,18.0,970.0
2021-05-25 17:59:59,INS-W_1077,2021-05-25,evening,2.30277777777778,14.0,829.0
2021-05-25 23:59:59,INS-W_1077,2021-05-25,night,0.0277777777777778,2.0,10.0
2021-05-26 05:59:59,INS-W_1077,2021-05-26,morning,0.844444444444444,4.0,304.0
2021-05-26 11:59:59,INS-W_1077,2021-05-26,afternoon,3.26111111111111,11.0,1174.0
2021-05-26 17:59:59,INS-W_1077,2021-05-26,evening,1.73333333333333,12.0,624.0
2021-05-26 23:59:59,INS-W_1077,2021-05-26,night,0.116666666666667,2.0,42.0
2021-05-27 05:59:59,INS-W_1077,2021-05-27,morning,0.272222222222222,4.0,98.0
2021-05-27 11:59:59,INS-W_1077,2021-05-27,afternoon,2.78055555555556,13.0,1001.0
2021-05-27 17:59:59,INS-W_1077,2021-05-27,evening,2.79722222222222,13.0,1007.0
2021-05-27 23:59:59,INS-W_1077,2021-05-27,night,0.0555555555555556,1.0,20.0
2021-05-28 05:59:59,INS-W_1077,2021-05-28,morning,0.0444444444444444,1.0,16.0
2021-05-28 11:59:59,INS-W_1077,2021-05-28,afternoon,16.0333333333333,14.0,5772.0
2021-05-28 17:59:59,INS-W_1077,2021-05-28,evening,8.89722222222222,43.0,3203.0
2021-05-28 23:59:59,INS-W_1077,2021-05-28,night,0.275,3.0,99.0
2021-05-29 05:59:59,INS-W_1077,2021-05-29,morning,0.880555555555556,7.0,317.0
2021-05-29 11:59:59,INS-W_1077,2021-05-29,afternoon,26.925,15.0,9693.0
2021-05-29 17:59:59,INS-W_1077,2021-05-29,evening,19.0166666666667,20.0,6846.0
2021-05-29 23:59:59,INS-W_1077,2021-05-29,night,1.98333333333333,5.0,714.0
2021-05-30 05:59:59,INS-W_1077,2021-05-30,morning,0.0611111111111111,1.0,22.0
2021-05-30 11:59:59,INS-W_1077,2021-05-30,afternoon,10.4805555555556,29.0,3773.0
2021-05-30 17:59:59,INS-W_1077,2021-05-30,evening,1.6,9.0,576.0
2021-05-30 23:59:59,INS-W_1077,2021-05-30,night,0.388888888888889,5.0,140.0
2021-05-31 05:59:59,INS-W_1077,2021-05-31,morning,7.24166666666667,19.0,2607.0
2021-05-31 11:59:59,INS-W_1077,2021-05-31,afternoon,10.0444444444444,14.0,3616.0
2021-05-31 17:59:59,INS-W_1077,2021-05-31,evening,23.2166666666667,21.0,8358.0
2021-05-31 23:59:59,INS-W_1077,2021-05-31,night,0.113888888888889,3.0,41.0
2021-06-01 05:59:59,INS-W_1077,2021-06-01,morning,0.422222222222222,6.0,152.0
2021-06-01 11:59:59,INS-W_1077,2021-06-01,afternoon,6.21944444444444,26.0,2239.0
2021-06-01 17:59:59,INS-W_1077,2021-06-01,evening,4.18333333333333,15.0,1506.0
2021-06-01 23:59:59,INS-W_1077,2021-06-01,night,1.35833333333333,9.0,489.0
2021-06-02 05:59:59,INS-W_1077,2021-06-02,morning,8.91388888888889,15.0,3209.0
2021-06-02 11:59:59,INS-W_1077,2021-06-02,afternoon,2.34166666666667,14.0,843.0
2021-06-02 17:59:59,INS-W_1077,2021-06-02,evening,3.26944444444444,19.0,1177.0
2021-06-02 23:59:59,INS-W_1077,2021-06-02,night,0.627777777777778,6.0,226.0
2021-06-03 05:59:59,INS-W_1077,2021-06-03,morning,5.81388888888889,10.0,2093.0
2021-06-03 11:59:59,INS-W_1077,2021-06-03,afternoon,5.43333333333333,37.0,1956.0
2021-06-03 17:59:59,INS-W_1077,2021-06-03,evening,2.46944444444444,14.0,889.0
2021-06-03 23:59:59,INS-W_1077,2021-06-03,night,0.477777777777778,7.0,172.0
2021-06-04 05:59:59,INS-W_1077,2021-06-04,morning,10.7027777777778,11.0,3853.0
2021-06-04 11:59:59,INS-W_1077,2021-06-04,afternoon,2.67222222222222,15.0,962.0
2021-06-04 17:59:59,INS-W_1077,2021-06-04,evening,5.53611111111111,23.0,1993.0
2021-06-04 23:59:59,INS-W_1077,2021-06-04,night,0.247222222222222,5.0,89.0
2021-06-05 05:59:59,INS-W_1077,2021-06-05,morning,2.0,4.0,720.0
2021-06-05 11:59:59,INS-W_1077,2021-06-05,afternoon,18.6722222222222,27.0,6722.0
2021-06-05 17:59:59,INS-W_1077,2021-06-05,evening,0.219444444444444,2.0,79.0
2021-06-05 23:59:59,INS-W_1077,2021-06-05,night,0.0666666666666667,2.0,24.0
2021-06-06 05:59:59,INS-W_1077,2021-06-06,morning,0.297222222222222,5.0,107.0
2021-06-06 11:59:59,INS-W_1077,2021-06-06,afternoon,5.09166666666667,15.0,1833.0
2021-06-06 17:59:59,INS-W_1077,2021-06-06,evening,1.61111111111111,14.0,580.0
2021-06-06 23:59:59,INS-W_1077,2021-06-06,night,0.125,3.0,45.0
2021-03-29 05:59:59,INS-W_1202,2021-03-29,morning,0.0,1.0,0.0
2021-03-29 11:59:59,INS-W_1202,2021-03-29,afternoon,4.53611111111111,18.0,1633.0
2021-03-29 17:59:59,INS-W_1202,2021-03-29,evening,1.88055555555556,14.0,677.0
2021-03-29 23:59:59,INS-W_1202,2021-03-29,night,0.0,1.0,0.0
2021-03-30 05:59:59,INS-W_1202,2021-03-30,morning,0.0,1.0,0.0
2021-03-30 11:59:59,INS-W_1202,2021-03-30,afternoon,4.53611111111111,18.0,1633.0
2021-03-30 17:59:59,INS-W_1202,2021-03-30,evening,1.88055555555556,14.0,677.0
2021-03-30 23:59:59,INS-W_1202,2021-03-30,night,0.0,1.0,0.0
2021-03-31 05:59:59,INS-W_1202,2021-03-31,morning,0.0,1.0,0.0
2021-03-31 11:59:59,INS-W_1202,2021-03-31,afternoon,4.53611111111111,18.0,1633.0
2021-03-31 17:59:59,INS-W_1202,2021-03-31,evening,1.88055555555556,14.0,677.0
2021-03-31 23:59:59,INS-W_1202,2021-03-31,night,0.0,1.0,0.0
2021-04-01 05:59:59,INS-W_1202,2021-04-01,morning,0.0,1.0,0.0
2021-04-01 11:59:59,INS-W_1202,2021-04-01,afternoon,4.53611111111111,18.0,1633.0
2021-04-01 17:59:59,INS-W_1202,2021-04-01,evening,1.88055555555556,14.0,677.0
2021-04-01 23:59:59,INS-W_1202,2021-04-01,night,0.0,1.0,0.0
2021-04-02 05:59:59,INS-W_1202,2021-04-02,morning,0.0,1.0,0.0
2021-04-02 11:59:59,INS-W_1202,2021-04-02,afternoon,4.53611111111111,18.0,1633.0
2021-04-02 17:59:59,INS-W_1202,2021-04-02,evening,1.88055555555556,14.0,677.0
2021-04-02 23:59:59,INS-W_1202,2021-04-02,night,0.0,1.0,0.0
2021-04-03 05:59:59,INS-W_1202,2021-04-03,morning,0.0,1.0,0.0
2021-04-03 11:59:59,INS-W_1202,2021-04-03,afternoon,4.53611111111111,18.0,1633.0
2021-04-03 17:59:59,INS-W_1202,2021-04-03,evening,1.88055555555556,14.0,677.0
2021-04-03 23:59:59,INS-W_1202,2021-04-03,night,0.0,1.0,0.0
2021-04-04 05:59:59,INS-W_1202,2021-04-04,morning,4.31111111111111,19.0,1552.0
2021-04-04 11:59:59,INS-W_1202,2021-04-04,afternoon,15.0472222222222,28.0,5417.0
2021-04-04 17:59:59,INS-W_1202,2021-04-04,evening,2.78611111111111,24.0,1003.0
2021-04-04 23:59:59,INS-W_1202,2021-04-04,night,0.791666666666667,6.0,285.0
2021-04-05 05:59:59,INS-W_1202,2021-04-05,morning,0.627777777777778,5.0,226.0
2021-04-05 11:59:59,INS-W_1202,2021-04-05,afternoon,2.96388888888889,20.0,1067.0
2021-04-05 17:59:59,INS-W_1202,2021-04-05,evening,2.72222222222222,29.0,980.0
2021-04-05 23:59:59,INS-W_1202,2021-04-05,night,0.0111111111111111,1.0,4.0
2021-04-06 05:59:59,INS-W_1202,2021-04-06,morning,1.10833333333333,8.0,399.0
2021-04-06 11:59:59,INS-W_1202,2021-04-06,afternoon,6.16944444444444,27.0,2221.0
2021-04-06 17:59:59,INS-W_1202,2021-04-06,evening,1.13055555555556,17.0,407.0
2021-04-06 23:59:59,INS-W_1202,2021-04-06,night,0.877777777777778,6.0,316.0
2021-04-07 05:59:59,INS-W_1202,2021-04-07,morning,0.361111111111111,4.0,130.0
2021-04-07 11:59:59,INS-W_1202,2021-04-07,afternoon,0.711111111111111,7.0,256.0
2021-04-07 17:59:59,INS-W_1202,2021-04-07,evening,1.99166666666667,17.0,717.0
2021-04-07 23:59:59,INS-W_1202,2021-04-07,night,0.175,3.0,63.0
2021-04-08 05:59:59,INS-W_1202,2021-04-08,morning,0.733333333333333,9.0,264.0
2021-04-08 11:59:59,INS-W_1202,2021-04-08,afternoon,5.89722222222222,24.0,2123.0
2021-04-08 17:59:59,INS-W_1202,2021-04-08,evening,1.68055555555556,12.0,605.0
2021-04-08 23:59:59,INS-W_1202,2021-04-08,night,0.630555555555556,9.0,227.0
2021-04-09 05:59:59,INS-W_1202,2021-04-09,morning,0.15,2.0,54.0
2021-04-09 11:59:59,INS-W_1202,2021-04-09,afternoon,3.80833333333333,29.0,1371.0
2021-04-09 17:59:59,INS-W_1202,2021-04-09,evening,6.20555555555556,36.0,2234.0
2021-04-09 23:59:59,INS-W_1202,2021-04-09,night,0.647222222222222,10.0,233.0
2021-04-10 05:59:59,INS-W_1202,2021-04-10,morning,1.29166666666667,10.0,465.0
2021-04-10 11:59:59,INS-W_1202,2021-04-10,afternoon,2.71388888888889,16.0,977.0
2021-04-10 17:59:59,INS-W_1202,2021-04-10,evening,3.00555555555556,19.0,1082.0
2021-04-10 23:59:59,INS-W_1202,2021-04-10,night,0.0,1.0,0.0
2021-04-11 05:59:59,INS-W_1202,2021-04-11,morning,0.113888888888889,3.0,41.0
2021-04-11 11:59:59,INS-W_1202,2021-04-11,afternoon,2.56388888888889,16.0,923.0
2021-04-11 17:59:59,INS-W_1202,2021-04-11,evening,3.14722222222222,16.0,1133.0
2021-04-11 23:59:59,INS-W_1202,2021-04-11,night,0.5,6.0,180.0
2021-04-12 05:59:59,INS-W_1202,2021-04-12,morning,2.78888888888889,8.0,1004.0
2021-04-12 11:59:59,INS-W_1202,2021-04-12,afternoon,20.7583333333333,35.0,7473.0
2021-04-12 17:59:59,INS-W_1202,2021-04-12,evening,8.26388888888889,29.0,2975.0
2021-04-12 23:59:59,INS-W_1202,2021-04-12,night,0.947222222222222,6.0,341.0
2021-04-13 05:59:59,INS-W_1202,2021-04-13,morning,2.41944444444444,8.0,871.0
2021-04-13 11:59:59,INS-W_1202,2021-04-13,afternoon,13.4388888888889,29.0,4838.0
2021-04-13 17:59:59,INS-W_1202,2021-04-13,evening,5.84444444444444,30.0,2104.0
2021-04-13 23:59:59,INS-W_1202,2021-04-13,night,4.57222222222222,5.0,1646.0
2021-04-14 05:59:59,INS-W_1202,2021-04-14,morning,2.18611111111111,8.0,787.0
2021-04-14 11:59:59,INS-W_1202,2021-04-14,afternoon,10.2111111111111,38.0,3676.0
2021-04-14 17:59:59,INS-W_1202,2021-04-14,evening,16.7611111111111,36.0,6034.0
2021-04-14 23:59:59,INS-W_1202,2021-04-14,night,0.325,4.0,117.0
2021-04-15 05:59:59,INS-W_1202,2021-04-15,morning,0.986111111111111,8.0,355.0
2021-04-15 11:59:59,INS-W_1202,2021-04-15,afternoon,15.7055555555556,35.0,5654.0
2021-04-15 17:59:59,INS-W_1202,2021-04-15,evening,6.69444444444444,26.0,2410.0
2021-04-15 23:59:59,INS-W_1202,2021-04-15,night,3.22222222222222,7.0,1160.0
2021-04-16 05:59:59,INS-W_1202,2021-04-16,morning,0.805555555555556,6.0,290.0
2021-04-16 11:59:59,INS-W_1202,2021-04-16,afternoon,6.61944444444444,21.0,2383.0
2021-04-16 17:59:59,INS-W_1202,2021-04-16,evening,13.4583333333333,40.0,4845.0
2021-04-16 23:59:59,INS-W_1202,2021-04-16,night,1.91388888888889,10.0,689.0
2021-04-17 05:59:59,INS-W_1202,2021-04-17,morning,0.316666666666667,4.0,114.0
2021-04-17 11:59:59,INS-W_1202,2021-04-17,afternoon,11.5638888888889,40.0,4163.0
2021-04-17 17:59:59,INS-W_1202,2021-04-17,evening,8.67777777777778,17.0,3124.0
2021-04-17 23:59:59,INS-W_1202,2021-04-17,night,1.9,12.0,684.0
2021-04-18 05:59:59,INS-W_1202,2021-04-18,morning,9.49722222222222,16.0,3419.0
2021-04-18 11:59:59,INS-W_1202,2021-04-18,afternoon,7.35833333333333,23.0,2649.0
2021-04-18 17:59:59,INS-W_1202,2021-04-18,evening,5.13333333333333,28.0,1848.0
2021-04-18 23:59:59,INS-W_1202,2021-04-18,night,2.83333333333333,10.0,1020.0
2021-04-19 05:59:59,INS-W_1202,2021-04-19,morning,1.91388888888889,6.0,689.0
2021-04-19 11:59:59,INS-W_1202,2021-04-19,afternoon,6.61944444444444,31.0,2383.0
2021-04-19 17:59:59,INS-W_1202,2021-04-19,evening,10.8333333333333,22.0,3900.0
2021-04-19 23:59:59,INS-W_1202,2021-04-19,night,0.119444444444444,2.0,43.0
2021-04-20 05:59:59,INS-W_1202,2021-04-20,morning,0.525,3.0,189.0
2021-04-20 11:59:59,INS-W_1202,2021-04-20,afternoon,9.325,16.0,3357.0
2021-04-20 17:59:59,INS-W_1202,2021-04-20,evening,5.18888888888889,16.0,1868.0
2021-04-20 23:59:59,INS-W_1202,2021-04-20,night,0.111111111111111,4.0,40.0
2021-04-21 05:59:59,INS-W_1202,2021-04-21,morning,0.777777777777778,6.0,280.0
2021-04-21 11:59:59,INS-W_1202,2021-04-21,afternoon,6.93611111111111,19.0,2497.0
2021-04-21 17:59:59,INS-W_1202,2021-04-21,evening,1.35833333333333,7.0,489.0
2021-04-21 23:59:59,INS-W_1202,2021-04-21,night,0.0166666666666667,1.0,6.0
2021-04-22 05:59:59,INS-W_1202,2021-04-22,morning,1.27777777777778,6.0,460.0
2021-04-22 11:59:59,INS-W_1202,2021-04-22,afternoon,15.1111111111111,25.0,5440.0
2021-04-22 17:59:59,INS-W_1202,2021-04-22,evening,4.08333333333333,17.0,1470.0
2021-04-22 23:59:59,INS-W_1202,2021-04-22,night,1.03888888888889,10.0,374.0
2021-04-23 05:59:59,INS-W_1202,2021-04-23,morning,0.505555555555556,3.0,182.0
2021-04-23 11:59:59,INS-W_1202,2021-04-23,afternoon,9.00277777777778,31.0,3241.0
2021-04-23 17:59:59,INS-W_1202,2021-04-23,evening,8.47777777777778,36.0,3052.0
2021-04-23 23:59:59,INS-W_1202,2021-04-23,night,2.31666666666667,10.0,834.0
2021-04-24 05:59:59,INS-W_1202,2021-04-24,morning,0.241666666666667,4.0,87.0
2021-04-24 11:59:59,INS-W_1202,2021-04-24,afternoon,9.02222222222222,10.0,3248.0
2021-04-24 17:59:59,INS-W_1202,2021-04-24,evening,2.96666666666667,11.0,1068.0
2021-04-24 23:59:59,INS-W_1202,2021-04-24,night,3.39166666666667,21.0,1221.0
2021-04-25 05:59:59,INS-W_1202,2021-04-25,morning,0.0166666666666667,1.0,6.0
2021-04-25 11:59:59,INS-W_1202,2021-04-25,afternoon,9.33888888888889,18.0,3362.0
2021-04-25 17:59:59,INS-W_1202,2021-04-25,evening,7.6,41.0,2736.0
2021-04-25 23:59:59,INS-W_1202,2021-04-25,night,1.1,8.0,396.0
2021-04-26 05:59:59,INS-W_1202,2021-04-26,morning,2.06111111111111,11.0,742.0
2021-04-26 11:59:59,INS-W_1202,2021-04-26,afternoon,5.07222222222222,38.0,1826.0
2021-04-26 17:59:59,INS-W_1202,2021-04-26,evening,3.525,16.0,1269.0
2021-04-26 23:59:59,INS-W_1202,2021-04-26,night,1.35555555555556,9.0,488.0
2021-04-27 05:59:59,INS-W_1202,2021-04-27,morning,3.44166666666667,13.0,1239.0
2021-04-27 11:59:59,INS-W_1202,2021-04-27,afternoon,8.225,38.0,2961.0
2021-04-27 17:59:59,INS-W_1202,2021-04-27,evening,3.36111111111111,19.0,1210.0
2021-04-27 23:59:59,INS-W_1202,2021-04-27,night,0.291666666666667,4.0,105.0
2021-04-28 05:59:59,INS-W_1202,2021-04-28,morning,1.79722222222222,6.0,647.0
2021-04-28 11:59:59,INS-W_1202,2021-04-28,afternoon,11.3527777777778,41.0,4087.0
2021-04-28 17:59:59,INS-W_1202,2021-04-28,evening,5.06111111111111,23.0,1822.0
2021-04-28 23:59:59,INS-W_1202,2021-04-28,night,0.208333333333333,3.0,75.0
2021-04-29 05:59:59,INS-W_1202,2021-04-29,morning,3.13333333333333,18.0,1128.0
2021-04-29 11:59:59,INS-W_1202,2021-04-29,afternoon,2.18333333333333,14.0,786.0
2021-04-29 17:59:59,INS-W_1202,2021-04-29,evening,2.94722222222222,9.0,1061.0
2021-04-29 23:59:59,INS-W_1202,2021-04-29,night,0.725,4.0,261.0
2021-04-30 05:59:59,INS-W_1202,2021-04-30,morning,0.886111111111111,6.0,319.0
2021-04-30 11:59:59,INS-W_1202,2021-04-30,afternoon,17.6972222222222,38.0,6371.0
2021-04-30 17:59:59,INS-W_1202,2021-04-30,evening,5.525,28.0,1989.0
2021-04-30 23:59:59,INS-W_1202,2021-04-30,night,0.761111111111111,8.0,274.0
2021-05-01 05:59:59,INS-W_1202,2021-05-01,morning,1.55,2.0,558.0
2021-05-01 11:59:59,INS-W_1202,2021-05-01,afternoon,5.94444444444444,20.0,2140.0
2021-05-01 17:59:59,INS-W_1202,2021-05-01,evening,7.16388888888889,36.0,2579.0
2021-05-01 23:59:59,INS-W_1202,2021-05-01,night,4.91111111111111,23.0,1768.0
2021-05-02 05:59:59,INS-W_1202,2021-05-02,morning,1.32777777777778,10.0,478.0
