datetime,pid,date,segment,avgdurationunlock,avgdurationunlock_locmap_exercise,avgdurationunlock_locmap_greens,avgdurationunlock_locmap_home,avgdurationunlock_locmap_living,avgdurationunlock_locmap_study,countepisodeunlock,countepisodeunlock_locmap_exercise,countepisodeunlock_locmap_greens,countepisodeunlock_locmap_home,countepisodeunlock_locmap_living,countepisodeunlock_locmap_study,maxdurationunlock,maxdurationunlock_locmap_exercise,maxdurationunlock_locmap_greens,maxdurationunlock_locmap_home,maxdurationunlock_locmap_living,maxdurationunlock_locmap_study,sumdurationunlock,sumdurationunlock_locmap_exercise,sumdurationunlock_locmap_greens,sumdurationunlock_locmap_home,sumdurationunlock_locmap_living,sumdurationunlock_locmap_study
2021-05-07 17:59:59,INS-W_1065,2021-05-07,evening,1.51959555555556,,,1.51959555555556,,,45.0,,,45.0,,,16.544,,,16.544,,,68.3818,,,68.3818,,
2021-05-07 23:59:59,INS-W_1065,2021-05-07,night,4.41885555555555,,,4.41885555555555,,,12.0,,,12.0,,,45.44165,,,45.44165,,,53.0262666666667,,,53.0262666666667,,
2021-05-08 05:59:59,INS-W_1065,2021-05-08,morning,0.63065,,,0.63065,,,23.0,,,23.0,,,5.40338333333333,,,5.40338333333333,,,14.50495,,,14.50495,,
2021-05-08 11:59:59,INS-W_1065,2021-05-08,afternoon,1.79302537878788,,,1.79302537878788,,,44.0,,,44.0,,,45.3172333333333,,,45.3172333333333,,,78.8931166666667,,,78.8931166666667,,
2021-05-08 17:59:59,INS-W_1065,2021-05-08,evening,1.37719912280702,,,1.37719912280702,,,38.0,,,38.0,,,13.2616666666667,,,13.2616666666667,,,52.3335666666667,,,52.3335666666667,,
2021-05-08 23:59:59,INS-W_1065,2021-05-08,night,5.70780833333333,,,5.70780833333333,,,6.0,,,6.0,,,23.8848666666667,,,23.8848666666667,,,34.24685,,,34.24685,,
2021-05-09 05:59:59,INS-W_1065,2021-05-09,morning,1.16751744186047,,,1.16751744186047,,,43.0,,,43.0,,,14.2856,,,14.2856,,,50.20325,,,50.20325,,
2021-05-09 11:59:59,INS-W_1065,2021-05-09,afternoon,0.700104166666667,,,0.700104166666667,,,48.0,,,48.0,,,5.76786666666667,,,5.76786666666667,,,33.605,,,33.605,,
2021-05-09 17:59:59,INS-W_1065,2021-05-09,evening,2.70184479166667,,,2.70184479166667,,,16.0,,,16.0,,,28.2718833333333,,,28.2718833333333,,,43.2295166666667,,,43.2295166666667,,
2021-05-09 23:59:59,INS-W_1065,2021-05-09,night,4.01885925925926,,,4.01885925925926,,,9.0,,,9.0,,,31.4879833333333,,,31.4879833333333,,,36.1697333333333,,,36.1697333333333,,
2021-05-10 05:59:59,INS-W_1065,2021-05-10,morning,1.2448149122807,,,1.2448149122807,,,19.0,,,19.0,,,12.5590666666667,,,12.5590666666667,,,23.6514833333333,,,23.6514833333333,,
2021-05-10 11:59:59,INS-W_1065,2021-05-10,afternoon,0.29135,,,0.29135,,,1.0,,,1.0,,,0.29135,,,0.29135,,,0.29135,,,0.29135,,
2021-05-10 17:59:59,INS-W_1065,2021-05-10,evening,0.371684848484849,,,0.371684848484849,,,11.0,,,11.0,,,0.9826,,,0.9826,,,4.08853333333333,,,4.08853333333333,,
2021-05-10 23:59:59,INS-W_1065,2021-05-10,night,10.05272462962963,,,10.05272462962963,,,7.0,,,7.0,,,38.6419833333333,,,38.6419833333333,,,58.30134166666665,,,58.30134166666665,,
2021-05-11 05:59:59,INS-W_1065,2021-05-11,morning,1.52867083333333,,,1.52867083333333,,,20.0,,,20.0,,,11.0371,,,11.0371,,,30.5734166666667,,,30.5734166666667,,
2021-05-11 11:59:59,INS-W_1065,2021-05-11,afternoon,1.33638125,,,1.41540259259259,,,48.0,,,45.0,,,18.45495,,,18.45495,,,64.1463,,,63.6931166666667,,
2021-05-11 17:59:59,INS-W_1065,2021-05-11,evening,1.01585569105691,,,1.99996666666667,,,41.0,,,1.0,,,7.17521666666667,,,1.99996666666667,,,41.6500833333333,,,1.99996666666667,,
2021-05-11 23:59:59,INS-W_1065,2021-05-11,night,16.08659,,,16.08659,,,5.0,,,5.0,,,45.7959833333333,,,45.7959833333333,,,80.43295,,,80.43295,,
2021-05-12 05:59:59,INS-W_1065,2021-05-12,morning,0.648068666666667,,,0.952063333333333,,,25.0,,,5.0,,,2.21613333333333,,,1.99996666666667,,,16.2017166666667,,,4.76031666666667,,
2021-05-12 11:59:59,INS-W_1065,2021-05-12,afternoon,2.42839166666667,,,1.41658666666667,,,18.0,,,5.0,,,15.9997333333333,,,3.63215,,,43.71105,,,7.08293333333333,,
2021-05-12 17:59:59,INS-W_1065,2021-05-12,evening,1.30875079365079,,,0.972794444444444,,,21.0,,,3.0,,,9.81971666666667,,,1.15983333333333,,,27.4837666666667,,,2.91838333333333,,
2021-05-12 23:59:59,INS-W_1065,2021-05-12,night,3.20920092592593,,,2.99995,,,18.0,,,1.0,,,17.5174666666667,,,2.99995,,,57.7656166666667,,,2.99995,,
2021-05-13 05:59:59,INS-W_1065,2021-05-13,morning,8.12680333333333,,,25.4881944444444,,,10.0,,,3.0,,,40.1922833333333,,,40.1922833333333,,,81.2680333333333,,,76.4645833333333,,
2021-05-13 11:59:59,INS-W_1065,2021-05-13,afternoon,0.554849038461538,,,0.23815,,,52.0,,,1.0,,,3.16888333333333,,,0.23815,,,28.85215,,,0.23815,,
2021-05-13 17:59:59,INS-W_1065,2021-05-13,evening,0.2112875,,,1.459851525054466,,,8.0,,,7.666666666666667,,,0.54155,,,11.564199999999985,,,1.6903,,,15.738061111111119,,
2021-05-13 23:59:59,INS-W_1065,2021-05-13,night,5.52186794871795,,,1.99996666666667,,,13.0,,,1.0,,,50.15505,,,1.99996666666667,,,71.7842833333333,,,1.99996666666667,,
2021-05-14 05:59:59,INS-W_1065,2021-05-14,morning,1.67351225490196,,,1.67351225490196,,,34.0,,,34.0,,,40.18475,,,40.18475,,,56.8994166666666,,,56.8994166666666,,
2021-05-14 11:59:59,INS-W_1065,2021-05-14,afternoon,17.5898625,,,7.30937857142857,,,8.0,,,7.0,,,89.55325,,,29.9995,,,140.7189,,,51.16565,,
2021-05-14 17:59:59,INS-W_1065,2021-05-14,evening,359.993983333334,,,1.946908605664488,,,1.0,,,12.333333333333334,,,359.993983333334,,,21.968566666666643,,,359.993983333334,,,28.557738888888906,,
2021-05-14 23:59:59,INS-W_1065,2021-05-14,night,0.944655555555555,,,0.944655555555555,,,3.0,,,3.0,,,1.59405,,,1.59405,,,2.83396666666667,,,2.83396666666667,,
2021-05-15 05:59:59,INS-W_1065,2021-05-15,morning,359.993983333334,,,1.34139612745098,,,1.0,,,19.5,,,359.993983333334,,,21.351208333333336,,,359.993983333334,,,30.9729083333333,,
2021-05-15 11:59:59,INS-W_1065,2021-05-15,afternoon,3.15845625,,,1.33937111111111,,,16.0,,,15.0,,,30.4447333333333,,,8.15216666666667,,,50.5353,,,20.0905666666667,,
2021-05-15 17:59:59,INS-W_1065,2021-05-15,evening,2.43396568627451,,,2.43396568627451,,,17.0,,,17.0,,,32.3729333333333,,,32.3729333333333,,,41.3774166666667,,,41.3774166666667,,
2021-05-15 23:59:59,INS-W_1065,2021-05-15,night,359.993983333334,,,2.1008093567251476,,,1.0,,,11.0,,,359.993983333334,,,14.035975,,,359.993983333334,,,32.358133333333335,,
2021-05-16 05:59:59,INS-W_1065,2021-05-16,morning,1.00928,,,1.00928,,,5.0,,,5.0,,,2.51766666666667,,,2.51766666666667,,,5.0464,,,5.0464,,
2021-05-16 11:59:59,INS-W_1065,2021-05-16,afternoon,0.455361666666667,,,0.406474074074074,,,20.0,,,18.0,,,2.29031666666667,,,2.29031666666667,,,9.10723333333333,,,7.31653333333333,,
2021-05-16 17:59:59,INS-W_1065,2021-05-16,evening,0.615806666666667,,,1.05511666666667,,,20.0,,,3.0,,,2.13598333333333,,,1.458,,,12.3161333333333,,,3.16535,,
2021-05-16 23:59:59,INS-W_1065,2021-05-16,night,2.35557962962963,,,3.25696315789474,,,27.0,,,19.0,,,26.4779,,,26.4779,,,63.60065,,,61.8823,,
2021-05-17 05:59:59,INS-W_1065,2021-05-17,morning,4.0521625,,,4.0521625,,,4.0,,,4.0,,,14.87585,,,14.87585,,,16.20865,,,16.20865,,
2021-05-17 11:59:59,INS-W_1065,2021-05-17,afternoon,1.30271315789474,,,1.30271315789474,,,19.0,,,19.0,,,6.41758333333333,,,6.41758333333333,,,24.75155,,,24.75155,,
2021-05-17 17:59:59,INS-W_1065,2021-05-17,evening,0.604309848484848,,,0.604309848484848,,,22.0,,,22.0,,,3.17166666666667,,,3.17166666666667,,,13.2948166666667,,,13.2948166666667,,
2021-05-17 23:59:59,INS-W_1065,2021-05-17,night,2.61808157894737,,,2.61808157894737,,,19.0,,,19.0,,,24.69395,,,24.69395,,,49.74355,,,49.74355,,
2021-05-18 05:59:59,INS-W_1065,2021-05-18,morning,0.725685,,,0.725685,,,10.0,,,10.0,,,2.11775,,,2.11775,,,7.25685,,,7.25685,,
2021-05-18 11:59:59,INS-W_1065,2021-05-18,afternoon,4.90793245614035,,,4.90793245614035,,,19.0,,,19.0,,,24.9923333333333,,,24.9923333333333,,,93.2507166666667,,,93.2507166666667,,
2021-05-18 17:59:59,INS-W_1065,2021-05-18,evening,0.483857692307692,,,0.483857692307692,,,39.0,,,39.0,,,5.17713333333333,,,5.17713333333333,,,18.87045,,,18.87045,,
2021-05-18 23:59:59,INS-W_1065,2021-05-18,night,4.19711470588235,,,4.19711470588235,,,17.0,,,17.0,,,61.20605,,,61.20605,,,71.35095,,,71.35095,,
2021-05-19 05:59:59,INS-W_1065,2021-05-19,morning,2.19118431372549,,,2.19118431372549,,,17.0,,,17.0,,,27.24925,,,27.24925,,,37.2501333333333,,,37.2501333333333,,
2021-05-19 11:59:59,INS-W_1065,2021-05-19,afternoon,3.90342160493827,,,4.65884242424242,,,27.0,,,22.0,,,38.4678166666666,,,38.4678166666666,,,105.392383333333,,,102.494533333333,,
2021-05-19 17:59:59,INS-W_1065,2021-05-19,evening,2.18768045977011,,,4.88083787878788,,,58.0,,,11.0,,,38.4717333333333,,,38.4717333333333,,,126.885466666667,,,53.6892166666667,,
2021-05-19 23:59:59,INS-W_1065,2021-05-19,night,1.95850579710145,,,1.95850579710145,,,23.0,,,23.0,,,33.96445,,,33.96445,,,45.0456333333333,,,45.0456333333333,,
2021-05-20 05:59:59,INS-W_1065,2021-05-20,morning,0.998642857142857,,,1.100725,,,14.0,,,6.0,,,2.49496666666667,,,2.49496666666667,,,13.981,,,6.60435,,
2021-05-20 11:59:59,INS-W_1065,2021-05-20,afternoon,1.59246439393939,,,0.7961375,,,22.0,,,8.0,,,16.0453,,,2.99995,,,35.0342166666667,,,6.3691,,
2021-05-20 17:59:59,INS-W_1065,2021-05-20,evening,2.22258333333333,,,1.52989666666667,,,25.0,,,5.0,,,27.9347833333333,,,4.99991666666667,,,55.5645833333333,,,7.64948333333333,,
2021-05-20 23:59:59,INS-W_1065,2021-05-20,night,2.66613012820513,,,2.08287291666667,,,26.0,,,8.0,,,22.7679666666667,,,7.99986666666667,,,69.3193833333333,,,16.6629833333333,,
2021-05-21 05:59:59,INS-W_1065,2021-05-21,morning,7.69142083333333,,,15.3289666666667,,,4.0,,,2.0,,,29.73065,,,29.73065,,,30.7656833333333,,,30.6579333333333,,
2021-05-21 11:59:59,INS-W_1065,2021-05-21,afternoon,4.11745900900901,,,4.097959375,,,37.0,,,16.0,,,30.8090833333333,,,30.6262166666667,,,152.345983333333,,,65.56735,,
2021-05-21 17:59:59,INS-W_1065,2021-05-21,evening,7.2647126984127,,,5.72798,,,21.0,,,20.0,,,37.9993666666667,,,33.23815,,,152.558966666667,,,114.5596,,
2021-05-21 23:59:59,INS-W_1065,2021-05-21,night,4.57560208333333,,,3.51218666666667,,,16.0,,,5.0,,,31.9944333333333,,,8.99985,,,73.2096333333333,,,17.5609333333333,,
2021-05-22 05:59:59,INS-W_1065,2021-05-22,morning,9.53543333333333,,,9.53543333333333,,,3.0,,,3.0,,,27.3370833333333,,,27.3370833333333,,,28.6063,,,28.6063,,
2021-05-22 11:59:59,INS-W_1065,2021-05-22,afternoon,2.45706666666667,,,2.543804,,,26.0,,,25.0,,,16.1308,,,16.1308,,,63.8837333333333,,,63.5951,,
2021-05-22 17:59:59,INS-W_1065,2021-05-22,evening,5.41196594202898,,,5.41196594202898,,,23.0,,,23.0,,,102.245216666667,,,102.245216666667,,,124.475216666667,,,124.475216666667,,
2021-05-22 23:59:59,INS-W_1065,2021-05-22,night,3.36354019607843,,,3.36354019607843,,,17.0,,,17.0,,,33.7656333333333,,,33.7656333333333,,,57.1801833333333,,,57.1801833333333,,
2021-05-23 05:59:59,INS-W_1065,2021-05-23,morning,5.87923666666666,,,5.87923666666666,,,5.0,,,5.0,,,26.8798666666667,,,26.8798666666667,,,29.3961833333333,,,29.3961833333333,,
2021-05-23 11:59:59,INS-W_1065,2021-05-23,afternoon,7.78650396825397,,,10.375837037037,,,21.0,,,9.0,,,60.5654666666666,,,60.5654666666666,,,163.516583333333,,,93.3825333333333,,
2021-05-23 17:59:59,INS-W_1065,2021-05-23,evening,0.144525,,,0.144525,,,2.0,,,2.0,,,0.163283333333333,,,0.163283333333333,,,0.28905,,,0.28905,,
2021-05-23 23:59:59,INS-W_1065,2021-05-23,night,2.54077314814815,,,2.54077314814815,,,18.0,,,18.0,,,24.7814333333333,,,24.7814333333333,,,45.7339166666667,,,45.7339166666667,,
2021-05-24 05:59:59,INS-W_1065,2021-05-24,morning,17.686425,,,17.686425,,,2.0,,,2.0,,,35.1328666666667,,,35.1328666666667,,,35.37285,,,35.37285,,
2021-05-24 11:59:59,INS-W_1065,2021-05-24,afternoon,3.90822045454545,,,3.90822045454545,,,22.0,,,22.0,,,29.4703666666667,,,29.4703666666667,,,85.98085,,,85.98085,,
2021-05-24 17:59:59,INS-W_1065,2021-05-24,evening,0.315997777777778,,,0.315997777777778,,,15.0,,,15.0,,,1.85303333333333,,,1.85303333333333,,,4.73996666666667,,,4.73996666666667,,
2021-05-24 23:59:59,INS-W_1065,2021-05-24,night,3.14702916666667,,,3.14702916666667,,,20.0,,,20.0,,,19.86165,,,19.86165,,,62.9405833333333,,,62.9405833333333,,
2021-05-25 05:59:59,INS-W_1065,2021-05-25,morning,2.93829,,,2.93829,,,10.0,,,10.0,,,16.2080333333333,,,16.2080333333333,,,29.3829,,,29.3829,,
2021-05-25 11:59:59,INS-W_1065,2021-05-25,afternoon,3.23195317460317,,,3.23195317460317,,,21.0,,,21.0,,,38.5926333333333,,,38.5926333333333,,,67.8710166666666,,,67.8710166666666,,
2021-05-25 17:59:59,INS-W_1065,2021-05-25,evening,1.99346439393939,,,1.99346439393939,,,22.0,,,22.0,,,9.092,,,9.092,,,43.8562166666667,,,43.8562166666667,,
2021-05-25 23:59:59,INS-W_1065,2021-05-25,night,3.68537666666667,,,3.68537666666667,,,5.0,,,5.0,,,12.0126666666667,,,12.0126666666667,,,18.4268833333333,,,18.4268833333333,,
2021-05-26 05:59:59,INS-W_1065,2021-05-26,morning,0.533761111111111,,,0.533761111111111,,,18.0,,,18.0,,,2.39338333333333,,,2.39338333333333,,,9.6077,,,9.6077,,
2021-05-26 11:59:59,INS-W_1065,2021-05-26,afternoon,5.26943066666667,,,5.26943066666667,,,25.0,,,25.0,,,32.4455833333333,,,32.4455833333333,,,131.735766666667,,,131.735766666667,,
2021-05-26 17:59:59,INS-W_1065,2021-05-26,evening,1.29781111111111,,,1.29781111111111,,,12.0,,,12.0,,,5.13033333333333,,,5.13033333333333,,,15.5737333333333,,,15.5737333333333,,
2021-05-26 23:59:59,INS-W_1065,2021-05-26,night,1.52460416666667,,,2.11010388888889,,,44.0,,,30.0,,,31.6748666666667,,,31.6748666666667,,,67.0825833333333,,,63.3031166666667,,
2021-05-27 05:59:59,INS-W_1065,2021-05-27,morning,1.21316474358974,,,1.21316474358974,,,26.0,,,26.0,,,11.7602833333333,,,11.7602833333333,,,31.5422833333333,,,31.5422833333333,,
2021-05-27 11:59:59,INS-W_1065,2021-05-27,afternoon,1.68364444444444,,,1.86415333333333,,,12.0,,,10.0,,,16.67725,,,16.67725,,,20.2037333333333,,,18.6415333333333,,
2021-05-27 17:59:59,INS-W_1065,2021-05-27,evening,11.6625,,,11.6625,,,18.0,,,18.0,,,142.917133333333,,,142.917133333333,,,209.925,,,209.925,,
2021-05-27 23:59:59,INS-W_1065,2021-05-27,night,0.31635,,,0.31635,,,1.0,,,1.0,,,0.31635,,,0.31635,,,0.31635,,,0.31635,,
2021-05-28 05:59:59,INS-W_1065,2021-05-28,morning,29.6850833333333,,,29.6850833333333,,,1.0,,,1.0,,,29.6850833333333,,,29.6850833333333,,,29.6850833333333,,,29.6850833333333,,
2021-05-28 11:59:59,INS-W_1065,2021-05-28,afternoon,3.72759166666667,,,3.72759166666667,,,2.0,,,2.0,,,7.35666666666667,,,7.35666666666667,,,7.45518333333333,,,7.45518333333333,,
2021-05-28 17:59:59,INS-W_1065,2021-05-28,evening,5.0342325203252,,,5.0342325203252,,,41.0,,,41.0,,,77.1700666666666,,,77.1700666666666,,,206.403533333333,,,206.403533333333,,
2021-05-28 23:59:59,INS-W_1065,2021-05-28,night,4.45732401960784,,,12.0358611111111,,,34.0,,,12.0,,,95.2130666666666,,,95.2130666666666,,,151.549016666667,,,144.430333333333,,
2021-05-29 05:59:59,INS-W_1065,2021-05-29,morning,3.68218,,,3.68218,,,10.0,,,10.0,,,15.0736333333333,,,15.0736333333333,,,36.8218,,,36.8218,,
2021-05-29 11:59:59,INS-W_1065,2021-05-29,afternoon,2.72534126984127,,,2.9137701754386,,,21.0,,,19.0,,,38.5921833333333,,,38.5921833333333,,,57.2321666666667,,,55.3616333333333,,
2021-05-29 17:59:59,INS-W_1065,2021-05-29,evening,1.03472884615385,,,3.389493824265165,,,26.0,,,27.0,,,8.772,,,41.3111583333333,,,26.90295,,,114.54267499999986,,
2021-05-29 23:59:59,INS-W_1065,2021-05-29,night,7.21894333333333,,,6.62531666666667,,,25.0,,,23.0,,,30.6218,,,30.6218,,,180.473583333333,,,152.382283333333,,
2021-05-30 05:59:59,INS-W_1065,2021-05-30,morning,0.614053333333333,,,0.818641666666667,,,5.0,,,2.0,,,1.19358333333333,,,1.19358333333333,,,3.07026666666667,,,1.63728333333333,,
2021-05-30 11:59:59,INS-W_1065,2021-05-30,afternoon,1.12074583333333,,,1.158,,,24.0,,,12.0,,,6.36178333333333,,,6.36178333333333,,,26.8979,,,13.896,,
2021-05-30 17:59:59,INS-W_1065,2021-05-30,evening,1.2873225,,,1.74475512820513,,,20.0,,,13.0,,,5.45225,,,5.45225,,,25.74645,,,22.6818166666667,,
2021-05-30 23:59:59,INS-W_1065,2021-05-30,night,24.5683375,,,7.99986666666667,,,4.0,,,1.0,,,85.3284666666666,,,7.99986666666667,,,98.27335,,,7.99986666666667,,
2021-05-31 05:59:59,INS-W_1065,2021-05-31,morning,94.30385,,,94.30385,,,1.0,,,1.0,,,94.30385,,,94.30385,,,94.30385,,,94.30385,,
2021-05-31 11:59:59,INS-W_1065,2021-05-31,afternoon,3.08182820512821,,,3.08182820512821,,,13.0,,,13.0,,,16.2005166666667,,,16.2005166666667,,,40.0637666666667,,,40.0637666666667,,
2021-05-31 17:59:59,INS-W_1065,2021-05-31,evening,1.66389583333333,,,1.66389583333333,,,4.0,,,4.0,,,5.92135,,,5.92135,,,6.65558333333333,,,6.65558333333333,,
2021-05-31 23:59:59,INS-W_1065,2021-05-31,night,12.1572461538461,,,12.1572461538461,,,13.0,,,13.0,,,96.6858166666666,,,96.6858166666666,,,158.0442,,,158.0442,,
2021-06-01 05:59:59,INS-W_1065,2021-06-01,morning,4.82105833333333,,,4.82105833333333,,,8.0,,,8.0,,,17.68045,,,17.68045,,,38.5684666666667,,,38.5684666666667,,
2021-06-01 11:59:59,INS-W_1065,2021-06-01,afternoon,4.1808068627451,,,4.1808068627451,,,17.0,,,17.0,,,22.8088333333333,,,22.8088333333333,,,71.0737166666666,,,71.0737166666666,,
2021-06-01 17:59:59,INS-W_1065,2021-06-01,evening,2.0782679245283,,,2.0782679245283,,,53.0,,,53.0,,,24.9524,,,24.9524,,,110.1482,,,110.1482,,
2021-06-01 23:59:59,INS-W_1065,2021-06-01,night,12.919569047619,,,12.919569047619,,,7.0,,,7.0,,,57.1522833333333,,,57.1522833333333,,,90.4369833333333,,,90.4369833333333,,
2021-06-02 05:59:59,INS-W_1065,2021-06-02,morning,0.959018939393939,,,0.959018939393939,,,22.0,,,22.0,,,8.65061666666667,,,8.65061666666667,,,21.0984166666667,,,21.0984166666667,,
2021-06-02 11:59:59,INS-W_1065,2021-06-02,afternoon,3.32165579710145,,,4.0534962962963,,,23.0,,,18.0,,,14.3132166666667,,,14.3132166666667,,,76.3980833333333,,,72.9629333333333,,
2021-06-02 17:59:59,INS-W_1065,2021-06-02,evening,1.61162863247863,,,0.300325,,,39.0,,,4.0,,,19.4,,,0.932233333333333,,,62.8535166666666,,,1.2013,,
2021-06-02 23:59:59,INS-W_1065,2021-06-02,night,5.25064126984127,,,5.25064126984127,,,21.0,,,21.0,,,52.19975,,,52.19975,,,110.263466666667,,,110.263466666667,,
2021-06-03 05:59:59,INS-W_1065,2021-06-03,morning,1.60191111111111,,,1.09789444444444,,,18.0,,,3.0,,,9.98833333333333,,,1.86611666666667,,,28.8344,,,3.29368333333333,,
2021-06-03 11:59:59,INS-W_1065,2021-06-03,afternoon,3.21633095238095,,,1.99996666666667,,,21.0,,,1.0,,,16.7809,,,1.99996666666667,,,67.54295,,,1.99996666666667,,
2021-06-03 17:59:59,INS-W_1065,2021-06-03,evening,1.54684927536232,,,1.305606186868685,,,23.0,,,18.5,,,9.42891666666667,,,14.329225000000017,,,35.5775333333333,,,38.73029166666665,,
2021-06-03 23:59:59,INS-W_1065,2021-06-03,night,7.6314803030303,,,1.92904166666667,,,22.0,,,6.0,,,51.0322833333333,,,2.99995,,,167.892566666667,,,11.57425,,
2021-06-04 05:59:59,INS-W_1065,2021-06-04,morning,0.332814814814815,,,0.332814814814815,,,9.0,,,9.0,,,0.78415,,,0.78415,,,2.99533333333333,,,2.99533333333333,,
2021-06-04 11:59:59,INS-W_1065,2021-06-04,afternoon,0.87847,,,0.87847,,,35.0,,,35.0,,,8.96008333333333,,,8.96008333333333,,,30.74645,,,30.74645,,
2021-06-04 17:59:59,INS-W_1065,2021-06-04,evening,2.31088737373737,,,2.31088737373737,,,33.0,,,33.0,,,27.7262166666667,,,27.7262166666667,,,76.2592833333333,,,76.2592833333333,,
2021-06-04 23:59:59,INS-W_1065,2021-06-04,night,5.45039259259259,,,11.0816119047619,,,27.0,,,7.0,,,55.3903666666666,,,55.3903666666666,,,147.1606,,,77.5712833333333,,
2021-06-05 05:59:59,INS-W_1065,2021-06-05,morning,0.208483333333333,,,0.208483333333333,,,1.0,,,1.0,,,0.208483333333333,,,0.208483333333333,,,0.208483333333333,,,0.208483333333333,,
2021-06-05 11:59:59,INS-W_1065,2021-06-05,afternoon,2.39322083333333,,,2.39322083333333,,,12.0,,,12.0,,,13.8130166666667,,,13.8130166666667,,,28.71865,,,28.71865,,
2021-06-05 17:59:59,INS-W_1065,2021-06-05,evening,2.74528,,,3.2897119047619,,,20.0,,,14.0,,,35.2872833333333,,,35.2872833333333,,,54.9056,,,46.0559666666667,,
2021-06-05 23:59:59,INS-W_1065,2021-06-05,night,19.8941041666667,,,19.8941041666667,,,12.0,,,12.0,,,70.9513666666666,,,70.9513666666666,,,238.72925,,,238.72925,,
2021-06-06 05:59:59,INS-W_1065,2021-06-06,morning,1.89866794871795,,,1.774618,,,26.0,,,25.0,,,9.14468333333333,,,9.14468333333333,,,49.3653666666667,,,44.36545,,
2021-06-06 11:59:59,INS-W_1065,2021-06-06,afternoon,4.4463037037037,,,5.19846,,,18.0,,,15.0,,,27.4129166666667,,,27.4129166666667,,,80.0334666666666,,,77.9769,,
2021-06-06 17:59:59,INS-W_1065,2021-06-06,evening,3.35203218390805,,,2.27907894736842,,,29.0,,,19.0,,,21.1330666666667,,,10.2925333333333,,,97.2089333333333,,,43.3025,,
2021-06-06 23:59:59,INS-W_1065,2021-06-06,night,6.61575964912281,,,7.70388076923077,,,19.0,,,13.0,,,56.99905,,,56.99905,,,125.699433333333,,,100.15045,,
2021-03-29 05:59:59,INS-W_1077,2021-03-29,morning,9.45246904761905,,0.19405,9.45246904761905,5.66094615384615,,7.0,,1.0,7.0,13.0,,52.9968666666666,,0.19405,52.9968666666666,41.4275,,66.1672833333333,,0.19405,66.1672833333333,73.5923,
2021-03-29 11:59:59,INS-W_1077,2021-03-29,afternoon,6.360515,0.104652777777778,3.44501388888889,6.360515,3.99993333333333,6.60939761904762,30.0,18.0,6.0,30.0,1.0,7.0,58.99405,0.4865,11.4812333333333,58.99405,3.99993333333333,36.686,190.81545,1.88375,20.6700833333333,190.81545,3.99993333333333,46.2657833333333
2021-03-29 17:59:59,INS-W_1077,2021-03-29,evening,10.760516091954,0.138395833333333,,10.760516091954,1.33639761904762,5.7043774691358,29.0,4.0,,29.0,7.0,54.0,77.5373666666666,0.392433333333333,,77.5373666666666,4.68536666666667,67.7957,312.054966666667,0.553583333333333,,312.054966666667,9.35478333333333,308.036383333333
2021-03-29 23:59:59,INS-W_1077,2021-03-29,night,5.81782719298246,,,5.81782719298246,12.3468833333333,,19.0,,,19.0,3.0,,23.1614166666667,,,23.1614166666667,20.9170833333333,,110.538716666667,,,110.538716666667,37.04065,
2021-03-30 05:59:59,INS-W_1077,2021-03-30,morning,22.8578638888889,,0.19405,22.8578638888889,5.66094615384615,,6.0,,1.0,6.0,13.0,,85.6281666666666,,0.19405,85.6281666666666,41.4275,,137.147183333333,,0.19405,137.147183333333,73.5923,
2021-03-30 11:59:59,INS-W_1077,2021-03-30,afternoon,5.78547653061224,0.104652777777778,3.44501388888889,5.78547653061224,3.99993333333333,6.60939761904762,49.0,18.0,6.0,49.0,1.0,7.0,87.0009333333333,0.4865,11.4812333333333,87.0009333333333,3.99993333333333,36.686,283.48835,1.88375,20.6700833333333,283.48835,3.99993333333333,46.2657833333333
2021-03-30 17:59:59,INS-W_1077,2021-03-30,evening,5.02130617283951,0.138395833333333,,5.02130617283951,1.33639761904762,5.7043774691358,54.0,4.0,,54.0,7.0,54.0,47.2010333333333,0.392433333333333,,47.2010333333333,4.68536666666667,67.7957,271.150533333333,0.553583333333333,,271.150533333333,9.35478333333333,308.036383333333
2021-03-30 23:59:59,INS-W_1077,2021-03-30,night,9.68933888888889,,,9.68933888888889,12.3468833333333,,3.0,,,3.0,3.0,,28.8282833333333,,,28.8282833333333,20.9170833333333,,29.0680166666667,,,29.0680166666667,37.04065,
2021-03-31 05:59:59,INS-W_1077,2021-03-31,morning,18.6444388888889,,0.19405,18.6444388888889,5.66094615384615,,3.0,,1.0,3.0,13.0,,32.5382166666667,,0.19405,32.5382166666667,41.4275,,55.9333166666667,,0.19405,55.9333166666667,73.5923,
2021-03-31 11:59:59,INS-W_1077,2021-03-31,afternoon,3.00316818181818,0.104652777777778,3.44501388888889,3.00316818181818,3.99993333333333,6.60939761904762,44.0,18.0,6.0,44.0,1.0,7.0,18.6093,0.4865,11.4812333333333,18.6093,3.99993333333333,36.686,132.1394,1.88375,20.6700833333333,132.1394,3.99993333333333,46.2657833333333
2021-03-31 17:59:59,INS-W_1077,2021-03-31,evening,3.87418575268817,0.138395833333333,,3.87418575268817,1.33639761904762,5.7043774691358,62.0,4.0,,62.0,7.0,54.0,20.2235,0.392433333333333,,20.2235,4.68536666666667,67.7957,240.199516666667,0.553583333333333,,240.199516666667,9.35478333333333,308.036383333333
