pid,date,segment,numberofsignificantplaces,radiusgyration,timeathome,totaldistance,duration_in_locmap_exercise,duration_in_locmap_greens,duration_in_locmap_study,datetime
INS-W_1044,2021-04-29,evening,1.0,0.0,354.978983333334,331.901853822243,0.0,0.0,0.0,2021-04-29 17:59:59
INS-W_1044,2021-04-29,morning,1.0,1.4146461779773701e-09,355.981483333334,240.399627849447,0.0,0.0,0.0,2021-04-29 05:59:59
INS-W_1044,2021-04-29,night,1.0,0.0,352.98255,502.886474414437,0.0,0.0,0.0,2021-04-29 23:59:59
INS-W_1044,2021-04-30,afternoon,7.0,5197.07771821066,184.210283333333,28218.8211067063,0.0,0.0,0.0,2021-04-30 11:59:59
INS-W_1044,2021-04-30,evening,2.0,241.467608800851,297.771100000001,8982.60330726393,0.0,0.0,0.0,2021-04-30 17:59:59
INS-W_1044,2021-04-30,morning,6.0,1891.37774235275,281.9823,13983.7424003242,0.0,0.0,0.0,2021-04-30 05:59:59
INS-W_1044,2021-04-30,night,1.0,0.0,359.991683333333,11.748797600313,0.0,0.0,0.0,2021-04-30 23:59:59
INS-W_1044,2021-05-01,afternoon,12.0,5260.88458898317,128.996866666667,49334.0623837239,0.0,0.0,0.0,2021-05-01 11:59:59
INS-W_1044,2021-05-01,evening,2.0,381.87892409362,337.273366666667,6161.05236337462,0.0,0.0,0.0,2021-05-01 17:59:59
INS-W_1044,2021-05-01,morning,4.0,789.124206093331,329.209666666667,7398.0171785458,0.0,0.0,0.0,2021-05-01 05:59:59
INS-W_1044,2021-05-01,night,1.0,0.0,350.997200000002,1360.02529442073,0.0,0.0,0.0,2021-05-01 23:59:59
INS-W_1044,2021-05-02,afternoon,10.0,4230.85796246311,8.99993333333333,39772.4485654591,0.0,0.0,0.0,2021-05-02 11:59:59
INS-W_1044,2021-05-02,evening,5.0,1965.61880638589,28.9933,17176.1191651177,0.0,0.0,0.0,2021-05-02 17:59:59
INS-W_1044,2021-05-02,morning,11.0,9714.8254644815,157.716183333333,56767.2197227397,0.0,0.0,0.0,2021-05-02 05:59:59
INS-W_1044,2021-05-02,night,1.0,0.0,355.9917,259.75209221827,0.0,0.0,0.0,2021-05-02 23:59:59
INS-W_1044,2021-05-03,afternoon,13.0,10350.4649603572,34.9979,72193.7288393187,0.0,0.0,0.0,2021-05-03 11:59:59
INS-W_1044,2021-05-03,evening,13.0,21104.5076375328,0.0,70813.1678380732,3.0006,1.0003,0.0,2021-05-03 17:59:59
INS-W_1044,2021-05-03,morning,1.0,0.0,0.0,226.033675853666,0.0,0.0,0.0,2021-05-03 05:59:59
INS-W_1044,2021-05-03,night,1.0,0.0,0.0,229.141210845306,0.0,0.0,0.0,2021-05-03 23:59:59
INS-W_1044,2021-05-04,afternoon,5.0,2001.9194464047,177.814916666667,33772.7306524824,0.0,0.0,0.0,2021-05-04 11:59:59
INS-W_1044,2021-05-04,evening,1.0,1.8909369194539103e-09,301.929083333334,4829.72202508296,0.0,0.0,0.0,2021-05-04 17:59:59
INS-W_1044,2021-05-04,morning,3.0,1798.32778928827,27.1514166666667,6862.29832667768,0.0,0.0,0.0,2021-05-04 05:59:59
INS-W_1044,2021-05-04,night,1.0,0.0,0.0,308.127868922233,0.0,0.0,0.0,2021-05-04 23:59:59
INS-W_1044,2021-05-05,afternoon,2.0,1397.38852328215,258.787533333334,9104.88745675056,0.0,0.0,0.0,2021-05-05 11:59:59
INS-W_1044,2021-05-05,evening,4.0,1112.14909684401,322.9799,5402.65285710141,0.0,0.0,0.0,2021-05-05 17:59:59
INS-W_1044,2021-05-05,morning,1.0,0.0,328.966583333334,2597.75018769579,0.0,0.0,0.0,2021-05-05 05:59:59
INS-W_1044,2021-05-05,night,1.0,0.0,350.114633333334,1981.72850468787,0.0,0.0,0.0,2021-05-05 23:59:59
INS-W_1044,2021-05-06,afternoon,13.0,13062.396894791,117.893716666667,82615.0020589628,0.0,0.0,0.0,2021-05-06 11:59:59
INS-W_1044,2021-05-06,evening,4.0,3206.10061948937,167.05565,10699.6106638671,0.0,0.0,0.0,2021-05-06 17:59:59
INS-W_1044,2021-05-06,morning,1.0,7.07323088988687e-10,355.968433333334,268.317410550146,0.0,0.0,0.0,2021-05-06 05:59:59
INS-W_1044,2021-05-06,night,1.0,0.0,359.977733333333,17.8270520193064,0.0,0.0,0.0,2021-05-06 23:59:59
INS-W_1044,2021-05-07,afternoon,10.0,7511.63807911783,115.89675,49150.3704918348,0.0,0.0,0.0,2021-05-07 11:59:59
INS-W_1044,2021-05-07,evening,4.0,437.059697673811,306.523983333334,5922.70858983029,0.0,0.0,0.0,2021-05-07 17:59:59
INS-W_1044,2021-05-07,morning,1.0,0.0,344.949500000001,1604.7235278925,0.0,0.0,0.0,2021-05-07 05:59:59
INS-W_1044,2021-05-07,night,1.0,0.0,331.946666666667,3802.68735267839,0.0,0.0,0.0,2021-05-07 23:59:59
INS-W_1044,2021-05-08,afternoon,3.0,2302.4209258529,183.388366666667,28861.604397819,0.0,0.0,0.0,2021-05-08 11:59:59
INS-W_1044,2021-05-08,evening,1.0,1.8909368598028504e-09,315.913100000001,3555.39575225409,0.0,0.0,0.0,2021-05-08 17:59:59
INS-W_1044,2021-05-08,morning,10.0,6216.00136988403,108.593566666667,61125.7077996513,0.0,0.0,0.0,2021-05-08 05:59:59
INS-W_1044,2021-05-08,night,1.0,0.0,349.13065,929.8831594377,0.0,0.0,0.0,2021-05-08 23:59:59
INS-W_1044,2021-05-09,afternoon,3.0,1110.93549277108,252.063866666667,16520.8208040082,0.0,0.0,0.0,2021-05-09 11:59:59
INS-W_1044,2021-05-09,evening,1.0,7.07323088988687e-10,341.894533333334,1264.12015770901,0.0,0.0,0.0,2021-05-09 17:59:59
INS-W_1044,2021-05-09,morning,1.0,1.89093656519935e-09,335.92565,1472.8817214811,0.0,0.0,0.0,2021-05-09 05:59:59
INS-W_1044,2021-05-09,night,1.0,0.0,357.928866666667,319.011397887748,0.0,0.0,0.0,2021-05-09 23:59:59
INS-W_1044,2021-05-10,afternoon,13.0,16112.9019933437,198.711483333333,74715.192804543,9.51245,0.0,0.0,2021-05-10 11:59:59
INS-W_1044,2021-05-10,evening,8.0,4029.41946066335,0.0,106292.972829754,80.1023166666667,1.00748333333333,0.0,2021-05-10 17:59:59
INS-W_1044,2021-05-10,morning,1.0,0.0,285.00075,3638.90797817224,0.0,0.0,0.0,2021-05-10 05:59:59
INS-W_1044,2021-05-10,night,1.0,0.0,336.419333333334,1918.88469911918,0.0,0.0,0.0,2021-05-10 23:59:59
INS-W_1044,2021-05-11,afternoon,3.0,2582.38152497823,84.4052,48222.7583887204,0.0,0.0,0.0,2021-05-11 11:59:59
INS-W_1044,2021-05-11,evening,5.0,3165.17574646887,130.99385,21835.4923319045,0.0,0.0,0.0,2021-05-11 17:59:59
INS-W_1044,2021-05-11,morning,1.0,0.0,126.547783333333,42464.7064025574,0.0,0.0,0.0,2021-05-11 05:59:59
INS-W_1044,2021-05-11,night,2.0,947.059745463584,168.705133333334,49000.461872908,0.0,0.0,0.0,2021-05-11 23:59:59
INS-W_1044,2021-05-12,afternoon,13.0,16099.9058041789,217.988533333333,75331.5841024827,11.4588,0.0,0.0,2021-05-12 11:59:59
INS-W_1044,2021-05-12,evening,11.0,26066.3898548151,153.05115,68478.1437194981,94.5400666666667,0.0,0.0,2021-05-12 17:59:59
INS-W_1044,2021-05-12,morning,1.0,1.8900173831005103e-09,0.0,2087.21981765602,0.0,0.0,0.0,2021-05-12 05:59:59
INS-W_1044,2021-05-12,night,1.0,0.0,0.0,1187.1384167782,0.0,0.0,0.0,2021-05-12 23:59:59
INS-W_1044,2021-05-13,afternoon,4.0,1715.37702152193,178.012,15466.1948421425,0.0,0.0,0.0,2021-05-13 11:59:59
INS-W_1044,2021-05-13,evening,1.0,7.07323088988687e-10,354.938116666667,442.046119154332,0.0,0.0,0.0,2021-05-13 17:59:59
INS-W_1044,2021-05-13,morning,1.0,0.0,305.918016666668,149.983966863012,0.0,0.0,0.0,2021-05-13 05:59:59
INS-W_1044,2021-05-13,night,1.0,0.0,359.973033333334,19.5715719687875,0.0,0.0,0.0,2021-05-13 23:59:59
INS-W_1044,2021-05-14,afternoon,11.0,5184.02395137627,96.955,52432.5747514301,0.0,0.0,0.0,2021-05-14 11:59:59
INS-W_1044,2021-05-14,evening,1.0,0.0,350.935416666668,683.715008523428,0.0,0.0,0.0,2021-05-14 17:59:59
INS-W_1044,2021-05-14,morning,1.0,0.0,359.95645,129.470502807698,0.0,0.0,0.0,2021-05-14 05:59:59
INS-W_1044,2021-05-14,night,1.0,0.0,357.32815,217.429878855101,0.0,0.0,0.0,2021-05-14 23:59:59
INS-W_1044,2021-05-15,afternoon,1.0,0.0,334.391033333334,1726.79628643389,0.0,0.0,0.0,2021-05-15 11:59:59
INS-W_1044,2021-05-15,evening,1.0,0.0,347.152533333334,1270.07119926069,0.0,0.0,0.0,2021-05-15 17:59:59
INS-W_1044,2021-05-15,morning,1.0,7.07323088988687e-10,354.939866666667,395.333608719716,0.0,0.0,0.0,2021-05-15 05:59:59
INS-W_1044,2021-05-15,night,1.0,7.07323088988687e-10,359.961383333334,103.371676995113,0.0,0.0,0.0,2021-05-15 23:59:59
INS-W_1044,2021-05-16,afternoon,4.0,2859.81050176003,190.14545,11617.7770171451,0.0,0.0,0.0,2021-05-16 11:59:59
INS-W_1044,2021-05-16,evening,3.0,2335.49598362935,254.389933333334,10222.8634030798,0.0,0.0,0.0,2021-05-16 17:59:59
INS-W_1044,2021-05-16,morning,1.0,0.0,356.989416666667,132.001516885785,0.0,0.0,0.0,2021-05-16 05:59:59
INS-W_1044,2021-05-16,night,1.0,0.0,358.981766666667,53.8231992237801,0.0,0.0,0.0,2021-05-16 23:59:59
INS-W_1044,2021-05-17,afternoon,4.0,649.000784422186,346.168566666667,10139.8154822345,0.0,0.0,0.0,2021-05-17 11:59:59
INS-W_1044,2021-05-17,evening,23.0,22942.8634808209,36.9934833333333,134437.813493786,43.999,6.99866666666667,8.00006666666667,2021-05-17 17:59:59
INS-W_1044,2021-05-17,morning,1.0,0.0,354.984766666668,1262.93527608429,0.0,0.0,0.0,2021-05-17 05:59:59
INS-W_1044,2021-05-17,night,1.0,0.0,356.994116666667,442.587352013976,0.0,0.0,0.0,2021-05-17 23:59:59
INS-W_1044,2021-05-18,afternoon,4.0,2936.30371767635,246.078183333334,11323.361899455,0.0,0.0,0.0,2021-05-18 11:59:59
INS-W_1044,2021-05-18,evening,5.0,1677.94416753385,18.9995333333333,22165.0108037315,0.0,0.0,0.0,2021-05-18 17:59:59
INS-W_1044,2021-05-18,morning,1.0,0.0,359.967183333333,60.6696509739442,0.0,0.0,0.0,2021-05-18 05:59:59
INS-W_1044,2021-05-18,night,1.0,0.0,350.749633333334,581.66932280172,0.0,0.0,0.0,2021-05-18 23:59:59
INS-W_1044,2021-05-19,afternoon,4.0,9237.66599297079,125.713983333333,93867.8595594597,0.0,0.0,0.0,2021-05-19 11:59:59
INS-W_1044,2021-05-19,evening,1.0,0.0,343.92315,1064.09195403468,0.0,0.0,0.0,2021-05-19 17:59:59
INS-W_1044,2021-05-19,morning,1.0,1.4146461779773701e-09,0.0,406.959008476471,0.0,0.0,0.0,2021-05-19 05:59:59
INS-W_1044,2021-05-19,night,1.0,1.4146461779773701e-09,0.0,289.722091972412,0.0,0.0,0.0,2021-05-19 23:59:59
INS-W_1044,2021-05-20,afternoon,4.0,1220.47799336968,273.942216666667,19510.7068843838,0.0,0.0,0.0,2021-05-20 11:59:59
INS-W_1044,2021-05-20,evening,1.0,0.0,357.963183333334,287.408518971433,0.0,0.0,0.0,2021-05-20 17:59:59
INS-W_1044,2021-05-20,morning,1.0,7.07323088988687e-10,347.914933333334,1064.73828674329,0.0,0.0,0.0,2021-05-20 05:59:59
INS-W_1044,2021-05-20,night,1.0,7.07323088988687e-10,358.949850000001,253.644557867238,0.0,0.0,0.0,2021-05-20 23:59:59
INS-W_1044,2021-05-21,afternoon,9.0,12307.6235274759,21.6969333333333,94140.643741777,0.0,0.0,0.0,2021-05-21 11:59:59
INS-W_1044,2021-05-21,evening,7.0,5548.4564598122,0.0,41541.0886290347,0.0,0.0,0.0,2021-05-21 17:59:59
INS-W_1044,2021-05-21,morning,1.0,7.07323088988687e-10,355.95825,346.309402530189,0.0,0.0,0.0,2021-05-21 05:59:59
INS-W_1044,2021-05-21,night,1.0,0.0,357.850483333334,199.877641594871,0.0,0.0,0.0,2021-05-21 23:59:59
INS-W_1044,2021-05-22,afternoon,4.0,1524.67457669533,15.0366333333333,16277.3090262884,0.0,0.0,0.0,2021-05-22 11:59:59
INS-W_1044,2021-05-22,evening,14.0,23881.719199032,6.95963333333333,73902.3778979809,0.0,0.0,0.0,2021-05-22 17:59:59
INS-W_1044,2021-05-22,morning,4.0,1382.96680768523,11.9963666666667,14965.5672748054,0.0,0.0,0.0,2021-05-22 05:59:59
INS-W_1044,2021-05-22,night,1.0,0.0,0.0,495.109533748086,0.0,0.0,0.0,2021-05-22 23:59:59
INS-W_1044,2021-05-23,afternoon,5.0,1503.30870346774,13.0003166666667,19568.6809758646,0.0,0.0,0.0,2021-05-23 11:59:59
INS-W_1044,2021-05-23,evening,5.0,1822.7740684595,24.9986666666667,18741.5292270528,0.0,0.0,0.0,2021-05-23 17:59:59
INS-W_1044,2021-05-23,morning,1.0,7.07323088988687e-10,0.0,319.152940943304,0.0,0.0,0.0,2021-05-23 05:59:59
INS-W_1044,2021-05-23,night,11.0,25458.1871890699,0.0,61608.5514251543,0.0,47.9992666666667,0.0,2021-05-23 23:59:59
INS-W_1044,2021-05-24,afternoon,6.0,4493.9021857199,11.9991666666667,27857.0370558,0.0,0.0,0.0,2021-05-24 11:59:59
INS-W_1044,2021-05-24,evening,3.0,4629.30068945894,0.0,37422.2501331328,0.0,0.0,0.0,2021-05-24 17:59:59
INS-W_1044,2021-05-24,morning,1.0,0.0,0.0,907.020102401426,0.0,0.0,0.0,2021-05-24 05:59:59
INS-W_1044,2021-05-24,night,1.0,0.0,0.0,236.268180160138,0.0,0.0,0.0,2021-05-24 23:59:59
INS-W_1044,2021-05-25,afternoon,5.0,1132.47898790285,0.0,18872.5428388513,0.0,0.0,0.0,2021-05-25 11:59:59
INS-W_1044,2021-05-25,evening,1.0,0.0,0.0,1081.05523478317,0.0,0.0,0.0,2021-05-25 17:59:59
INS-W_1044,2021-05-25,morning,5.0,1427.17307699547,14.9986666666667,14174.4148500711,0.0,0.0,0.0,2021-05-25 05:59:59
INS-W_1044,2021-05-25,night,1.0,7.07323088988687e-10,0.0,143.618143193647,0.0,0.0,0.0,2021-05-25 23:59:59
INS-W_1044,2021-05-26,afternoon,4.0,685.521776602994,1.99975,12899.7981023966,0.0,0.0,0.0,2021-05-26 11:59:59
INS-W_1044,2021-05-26,evening,4.0,2415.3859037214,269.882333333334,6181.42744949253,0.0,0.0,0.0,2021-05-26 17:59:59
INS-W_1044,2021-05-26,morning,3.0,2066.60324523465,37.9992166666667,14239.0318883419,0.0,0.0,0.0,2021-05-26 05:59:59
INS-W_1044,2021-05-26,night,1.0,0.0,0.0,335.585839177789,0.0,0.0,0.0,2021-05-26 23:59:59
INS-W_1044,2021-05-27,afternoon,3.0,1336.18660474804,296.057416666668,8247.54658000783,0.0,0.0,0.0,2021-05-27 11:59:59
INS-W_1044,2021-05-27,evening,4.0,2665.90778864081,220.808950000001,7230.0764892078,0.0,0.0,0.0,2021-05-27 17:59:59
INS-W_1044,2021-05-27,morning,6.0,7919.13875721958,213.979600000001,43324.8083599461,0.0,0.0,0.0,2021-05-27 05:59:59
INS-W_1044,2021-05-27,night,1.0,7.07323088988687e-10,358.986116666667,39.5151327232361,0.0,0.0,0.0,2021-05-27 23:59:59
INS-W_1044,2021-05-28,afternoon,10.0,6554.40682147464,100.9939,58639.3374817233,0.0,0.0,0.0,2021-05-28 11:59:59
INS-W_1044,2021-05-28,evening,1.0,0.0,348.955266666667,895.154106343745,0.0,0.0,0.0,2021-05-28 17:59:59
INS-W_1044,2021-05-28,morning,1.0,1.8909358751205103e-09,339.935533333334,1022.70339319973,0.0,0.0,0.0,2021-05-28 05:59:59
INS-W_1044,2021-05-28,night,1.0,0.0,351.950733333334,465.652199685106,0.0,0.0,0.0,2021-05-28 23:59:59
INS-W_1044,2021-05-29,afternoon,18.0,64365.7173756436,139.440883333333,277584.355542058,0.0,0.0,0.0,2021-05-29 11:59:59
INS-W_1044,2021-05-29,evening,4.0,1748.82197809634,265.123183333333,9175.0588728042,0.0,0.0,0.0,2021-05-29 17:59:59
INS-W_1044,2021-05-29,morning,16.0,106233.200824756,91.1525,368118.370578719,0.0,0.0,0.0,2021-05-29 05:59:59
INS-W_1044,2021-05-29,night,1.0,0.0,320.984633333334,344.24433644773,0.0,0.0,0.0,2021-05-29 23:59:59
INS-W_1044,2021-05-30,afternoon,9.0,29118.1536651533,97.3830833333333,77886.7868215615,0.0,0.0,0.0,2021-05-30 11:59:59
INS-W_1044,2021-05-30,evening,1.0,0.0,0.0,43873.2875357872,0.0,0.0,0.0,2021-05-30 17:59:59
INS-W_1044,2021-05-30,morning,1.0,0.0,356.991300000001,240.317863263977,0.0,0.0,0.0,2021-05-30 05:59:59
INS-W_1044,2021-05-30,night,1.0,7.07323088988687e-10,358.990450000001,121.25737086447,0.0,0.0,0.0,2021-05-30 23:59:59
INS-W_1044,2021-05-31,afternoon,5.0,2532.73786378889,169.255533333333,25999.1629377186,0.0,0.0,0.0,2021-05-31 11:59:59
INS-W_1044,2021-05-31,evening,1.0,0.0,238.841466666667,2282.15486795859,0.0,0.0,0.0,2021-05-31 17:59:59
INS-W_1044,2021-05-31,morning,1.0,0.0,236.245700000001,6473.39634368025,0.0,0.0,0.0,2021-05-31 05:59:59
INS-W_1044,2021-05-31,night,5.0,1583.8443212587,219.677083333334,40270.8138218313,0.0,0.0,0.0,2021-05-31 23:59:59
INS-W_1044,2021-06-01,afternoon,11.0,3086.80906093172,238.852966666667,46716.6354119353,0.0,0.0,0.0,2021-06-01 11:59:59
INS-W_1044,2021-06-01,evening,12.0,6033.07355739469,213.11575,117119.315251694,0.0,0.0,0.0,2021-06-01 17:59:59
INS-W_1044,2021-06-01,morning,1.0,0.0,355.981316666667,285.204354413869,0.0,0.0,0.0,2021-06-01 05:59:59
INS-W_1044,2021-06-01,night,1.0,0.0,351.9836,599.075615897437,0.0,0.0,0.0,2021-06-01 23:59:59
INS-W_1044,2021-06-02,afternoon,12.0,5276.11603275537,124.09795,28102.3321362222,0.0,0.0,0.0,2021-06-02 11:59:59
INS-W_1044,2021-06-02,evening,1.0,1.89093648019e-09,314.816150000001,2514.86976501111,0.0,0.0,0.0,2021-06-02 17:59:59
INS-W_1044,2021-06-02,morning,9.0,3974.43274625425,270.884366666667,23202.7787993867,0.0,0.0,0.0,2021-06-02 05:59:59
INS-W_1044,2021-06-02,night,1.0,0.0,359.99075,0.0,0.0,0.0,0.0,2021-06-02 23:59:59
INS-W_1044,2021-06-03,afternoon,5.0,2652.02862150057,212.206666666667,11574.5070301245,0.0,0.0,0.0,2021-06-03 11:59:59
INS-W_1044,2021-06-03,evening,4.0,1477.70762810581,298.48745,8567.86682700405,0.0,0.0,0.0,2021-06-03 17:59:59
INS-W_1044,2021-06-03,morning,1.0,0.0,333.940266666667,1643.81554634204,0.0,0.0,0.0,2021-06-03 05:59:59
INS-W_1044,2021-06-03,night,1.0,7.07323088988687e-10,346.714416666667,798.183336548434,0.0,0.0,0.0,2021-06-03 23:59:59
INS-W_1044,2021-06-04,afternoon,3.0,1353.34928287655,280.913633333334,24739.1177309985,0.0,0.0,0.0,2021-06-04 11:59:59
INS-W_1044,2021-06-04,evening,5.0,2899.39739191585,79.7575166666666,18506.9577069268,0.0,0.0,0.0,2021-06-04 17:59:59
INS-W_1044,2021-06-04,morning,1.0,0.0,358.973133333334,161.480596070047,0.0,0.0,0.0,2021-06-04 05:59:59
INS-W_1044,2021-06-04,night,1.0,7.07323088988687e-10,359.9755,33.6050329327958,0.0,0.0,0.0,2021-06-04 23:59:59
INS-W_1044,2021-06-05,afternoon,5.0,3355.86982324255,159.5816,32811.2650499333,0.0,0.0,0.0,2021-06-05 11:59:59
INS-W_1044,2021-06-05,evening,1.0,0.0,318.819916666667,1806.3578997036,0.0,0.0,0.0,2021-06-05 17:59:59
INS-W_1044,2021-06-05,morning,1.0,0.0,354.9348,165.563160105228,0.0,0.0,0.0,2021-06-05 05:59:59
INS-W_1044,2021-06-05,night,1.0,7.07323088988687e-10,356.94995,148.492482326512,0.0,0.0,0.0,2021-06-05 23:59:59
INS-W_1044,2021-06-06,afternoon,2.0,1125.5177349197,142.265716666667,9180.19794395993,0.0,0.0,0.0,2021-06-06 11:59:59
INS-W_1044,2021-06-06,evening,1.0,0.0,327.42185,1814.95690950182,0.0,0.0,0.0,2021-06-06 17:59:59
INS-W_1044,2021-06-06,morning,1.0,1.8909368511569903e-09,315.970783333334,1081.45200181481,0.0,0.0,0.0,2021-06-06 05:59:59
INS-W_1044,2021-06-06,night,1.0,0.0,357.989200000001,127.64708175435,0.0,0.0,0.0,2021-06-06 23:59:59
INS-W_1077,2021-03-29,afternoon,1.0,7.07323088988687e-10,358.972883333334,267.730255738393,0.0,0.0,0.0,2021-03-29 11:59:59
INS-W_1077,2021-03-29,evening,1.0,0.0,352.99395,227.402301153559,0.0,0.0,0.0,2021-03-29 17:59:59
INS-W_1077,2021-03-29,morning,1.0,7.07323088988687e-10,358.987966666668,127.233130976317,0.0,0.0,0.0,2021-03-29 05:59:59
INS-W_1077,2021-03-29,night,1.0,0.0,355.991116666667,180.229963146136,0.0,0.0,0.0,2021-03-29 23:59:59
INS-W_1077,2021-03-30,afternoon,1.0,0.0,357.989633333334,131.555846751797,0.0,0.0,0.0,2021-03-30 11:59:59
INS-W_1077,2021-03-30,evening,1.0,0.0,355.990366666667,154.943433758289,0.0,0.0,0.0,2021-03-30 17:59:59
INS-W_1077,2021-03-30,morning,1.0,0.0,357.984866666667,87.566512108199,0.0,0.0,0.0,2021-03-30 05:59:59
INS-W_1077,2021-03-30,night,1.0,0.0,358.987166666668,122.899676147934,0.0,0.0,0.0,2021-03-30 23:59:59
INS-W_1077,2021-03-31,afternoon,1.0,0.0,357.611100000001,125.160977898731,0.0,0.0,0.0,2021-03-31 11:59:59
INS-W_1077,2021-03-31,evening,1.0,0.0,359.977916666667,88.8155997442063,0.0,0.0,0.0,2021-03-31 17:59:59
INS-W_1077,2021-03-31,morning,1.0,0.0,359.992966666668,0.0,0.0,0.0,0.0,2021-03-31 05:59:59
INS-W_1077,2021-03-31,night,1.0,0.0,356.982700000001,162.283506219801,0.0,0.0,0.0,2021-03-31 23:59:59
INS-W_1077,2021-04-01,afternoon,1.0,7.07323088988687e-10,357.983716666667,117.729276245018,0.0,0.0,0.0,2021-04-01 11:59:59
INS-W_1077,2021-04-01,evening,1.0,0.0,357.9734,117.002326568573,0.0,0.0,0.0,2021-04-01 17:59:59
INS-W_1077,2021-04-01,morning,1.0,7.07323088988687e-10,358.979216666667,126.232553407087,0.0,0.0,0.0,2021-04-01 05:59:59
INS-W_1077,2021-04-01,night,1.0,0.0,358.98145,120.419513347499,0.0,0.0,0.0,2021-04-01 23:59:59
INS-W_1077,2021-04-02,afternoon,1.0,7.07323088988687e-10,358.989483333334,57.813995469744,0.0,0.0,0.0,2021-04-02 11:59:59
INS-W_1077,2021-04-02,evening,1.0,0.0,159.756166666667,0.0,0.0,0.0,0.0,2021-04-02 17:59:59
INS-W_1077,2021-04-02,morning,1.0,0.0,359.9773,65.6736717277775,0.0,0.0,0.0,2021-04-02 05:59:59
INS-W_1077,2021-04-02,night,1.0,0.0,359.986016666667,22.8274745672783,0.0,0.0,0.0,2021-04-02 23:59:59
INS-W_1077,2021-04-03,afternoon,1.0,7.07323088988687e-10,359.52775,88.291666186877,0.0,0.0,0.0,2021-04-03 11:59:59
INS-W_1077,2021-04-03,evening,1.0,7.07323088988687e-10,359.987516666667,44.8016178578817,0.0,0.0,0.0,2021-04-03 17:59:59
INS-W_1077,2021-04-03,morning,1.0,0.0,359.983750000001,31.201197261989,0.0,0.0,0.0,2021-04-03 05:59:59
INS-W_1077,2021-04-03,night,1.0,0.0,357.984816666667,73.0326258323686,0.0,0.0,0.0,2021-04-03 23:59:59
INS-W_1077,2021-04-04,afternoon,1.0,0.0,215.816833333334,15.3564046173071,0.0,0.0,0.0,2021-04-04 11:59:59
INS-W_1077,2021-04-04,evening,1.0,0.0,359.990033333334,50.4253081252839,0.0,0.0,0.0,2021-04-04 17:59:59
INS-W_1077,2021-04-04,morning,1.0,0.0,346.170833333334,4.57178575166286,0.0,0.0,0.0,2021-04-04 05:59:59
INS-W_1077,2021-04-04,night,1.0,0.0,359.987666666667,32.5388541137333,0.0,0.0,0.0,2021-04-04 23:59:59
INS-W_1077,2021-04-05,afternoon,1.0,0.0,358.991400000001,63.395352146935,0.0,0.0,0.0,2021-04-05 11:59:59
INS-W_1077,2021-04-05,evening,1.0,0.0,359.991166666668,34.5128803337253,0.0,0.0,0.0,2021-04-05 17:59:59
INS-W_1077,2021-04-05,morning,1.0,0.0,359.992100000001,22.8802128090897,0.0,0.0,0.0,2021-04-05 05:59:59
INS-W_1077,2021-04-05,night,1.0,0.0,358.981883333335,109.148171074486,0.0,0.0,0.0,2021-04-05 23:59:59
INS-W_1077,2021-04-06,afternoon,3.0,201.105288142731,318.994366666667,2408.81710846631,0.0,0.0,0.0,2021-04-06 11:59:59
INS-W_1077,2021-04-06,evening,1.0,0.0,357.991266666667,213.950823186761,0.0,0.0,0.0,2021-04-06 17:59:59
INS-W_1077,2021-04-06,morning,1.0,0.0,359.992883333334,0.0,0.0,0.0,0.0,2021-04-06 05:59:59
INS-W_1077,2021-04-06,night,1.0,0.0,359.992866666668,0.0,0.0,0.0,0.0,2021-04-06 23:59:59
INS-W_1077,2021-04-07,afternoon,1.0,0.0,64.9562666666667,75.7761859643794,0.0,0.0,0.0,2021-04-07 11:59:59
INS-W_1077,2021-04-07,evening,1.0,0.0,359.987216666667,23.5473511979393,0.0,0.0,0.0,2021-04-07 17:59:59
INS-W_1077,2021-04-07,morning,1.0,0.0,359.992750000001,0.0,0.0,0.0,0.0,2021-04-07 05:59:59
INS-W_1077,2021-04-07,night,1.0,0.0,358.992216666667,61.2771796870817,0.0,0.0,0.0,2021-04-07 23:59:59
INS-W_1077,2021-04-08,afternoon,1.0,0.0,358.989416666667,47.2923643720694,0.0,0.0,0.0,2021-04-08 11:59:59
INS-W_1077,2021-04-08,evening,1.0,0.0,334.125066666667,817.629465217356,0.0,0.0,0.0,2021-04-08 17:59:59
INS-W_1077,2021-04-08,morning,1.0,0.0,359.991133333334,15.5818877830358,0.0,0.0,0.0,2021-04-08 05:59:59
INS-W_1077,2021-04-08,night,1.0,7.07323088988687e-10,358.981616666667,86.0665974004439,0.0,0.0,0.0,2021-04-08 23:59:59
INS-W_1077,2021-04-09,afternoon,1.0,0.0,351.984,582.873816858955,0.0,0.0,0.0,2021-04-09 11:59:59
INS-W_1077,2021-04-09,evening,1.0,0.0,354.990483333334,193.587265270253,0.0,0.0,0.0,2021-04-09 17:59:59
INS-W_1077,2021-04-09,morning,1.0,0.0,355.9888,325.220416826385,0.0,0.0,0.0,2021-04-09 05:59:59
INS-W_1077,2021-04-09,night,1.0,0.0,354.854233333333,366.886323777499,0.0,0.0,0.0,2021-04-09 23:59:59
INS-W_1077,2021-04-10,afternoon,1.0,0.0,341.992133333334,1054.46999565656,0.0,0.0,0.0,2021-04-10 11:59:59
INS-W_1077,2021-04-10,evening,1.0,0.0,359.989000000001,38.8058459266255,0.0,0.0,0.0,2021-04-10 17:59:59
